x_var,Calvin_throughput,Calvin_p50,Calvin_p90,Calvin_p95,Calvin_p99,Calvin_aborts,Calvin_bytes,Calvin_cost,SLOG_throughput,SLOG_p50,SLOG_p90,SLOG_p95,SLOG_p99,SLOG_aborts,SLOG_bytes,SLOG_cost,Detock_throughput,Detock_p50,Detock_p90,Detock_p95,Detock_p99,Detock_aborts,Detock_bytes,Detock_cost,Caerus_throughput,Caerus_p50,Caerus_p90,Caerus_p95,Caerus_p99,Caerus_aborts,Caerus_bytes,Caerus_cost,Mencius_throughput,Mencius_p50,Mencius_p90,Mencius_p95,Mencius_p99,Mencius_aborts,Mencius_bytes,Mencius_cost
0.0,,,,,,,,,,,,,,,,,12635,279.158589,326.6155131,334.4341299,350.86104810000006,0.0,3870182075,0.11722586372222224,,,,,,,,,,,,,,,,
10.0,,,,,,,,,,,,,,,,,94,19199.935339,29761.0605934,30858.296697399997,31483.05256208,0.0,144699086,0.042716203942222225,,,,,,,,,,,,,,,,
50.0,,,,,,,,,,,,,,,,,30,72083.573159,130203.74955559999,131554.2211152,132772.37496585998,0.0,134913471,0.04252049164222223,,,,,,,,,,,,,,,,
100.0,,,,,,,,,,,,,,,,,13,149480.093512,251660.682591,258164.943458,273003.7638832,0.0,123044219,0.042283106602222224,,,,,,,,,,,,,,,,
250.0,,,,,,,,,,,,,,,,,4,316491.004186,633010.9065382,648791.1508998,654526.78024436,0.0,130935573,0.04244093368222222,,,,,,,,,,,,,,,,
500.0,,,,,,,,,,,,,,,,,2,618722.05809,1203732.1329205,1258652.57375175,1268169.3315674001,0.0,131395435,0.042450130922222225,,,,,,,,,,,,,,,,
1000.0,,,,,,,,,,,,,,,,,2,1316098.829741,2519580.4940024,2579633.5003186,2614469.33324076,0.0,119002044,0.04220226310222222,,,,,,,,,,,,,,,,
