x_var,Calvin_throughput,Calvin_p50,Calvin_p90,Calvin_p95,Calvin_p99,Calvin_aborts,Calvin_bytes,Calvin_cost,SLOG_throughput,SLOG_p50,SLOG_p90,SLOG_p95,SLOG_p99,SLOG_aborts,SLOG_bytes,SLOG_cost,Detock_throughput,Detock_p50,Detock_p90,Detock_p95,Detock_p99,Detock_aborts,Detock_bytes,Detock_cost,Caerus_throughput,Caerus_p50,Caerus_p90,Caerus_p95,Caerus_p99,Caerus_aborts,Caerus_bytes,Caerus_cost,Mencius_throughput,Mencius_p50,Mencius_p90,Mencius_p95,Mencius_p99,Mencius_aborts,Mencius_bytes,Mencius_cost,janus_throughput,janus_p50,janus_p90,janus_p95,janus_p99,janus_aborts,janus_bytes,janus_cost,ddr_only_throughput,ddr_only_p50,ddr_only_p90,ddr_only_p95,ddr_only_p99,ddr_only_aborts,ddr_only_bytes,ddr_only_cost
1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2141.0,0.8590329999999999,1.1664317,1.2049714999999999,1.27192929,0.0,1693533827.0,2.0322405940689303,242.0,6.285409,13.940110599999999,17.5374862,18.05852416,0.0,275551175.0,0.33066141166893004
10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11333.0,1.6563065,2.296383,2.46485225,2.81688225,0.0,8897842306.0,10.677410768868931,863.0,6.844644499999999,89.0364963000001,147.7130948499999,186.92847833000005,0.0,909676452.0,1.09161174406893
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13902.0,6.573822,12.827066100000001,78.33444135000002,2562.1934102600007,0.0,10858300326.0,13.029960392868928,1448.0,155.109677,201.5462557,204.678381,210.65291027000004,0.0,1490266337.0,1.78831960606893
1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9187.0,121.75261950000001,719.3691029,1203.3738606999984,1651.011359070002,0.0,7260808499.0,8.712970200468929,9086.0,214.472824,266.288053,277.2548485,296.58404690000003,0.0,9406253306.0,11.287503968868931
10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,54863.127686,77749.8279002,77760.2595096,77770.57476272,0.0,392504761.0,0.47100571486893006,10954.0,1369.4598415,3623.8316833000003,4069.1919951499963,4815.700773740001,0.0,11507200180.0,13.808640217668929
1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17222.0,99863.7206825,150276.9505374,156261.4016946,159024.46714226002,0.0,36441687128.0,43.730024555268926
