Txn_ID,Is MP,Is MH,Start time,End time,Duration (ms),Server (ms),Fwd (ms),MH orderer (ms),Seq (ms),Log man (ms),Sched (ms),Lck man (ms),Worker (ms),Wait (ms),Other (ms)
21144123998209,True,False,1749556448522008572,1749556448948063073,426.0545,1.33084,0.0,0.0,0.0,0.0,0.0,417.84505,4.80475,0.0,2.07386
240780161581056,True,False,1749556471917538002,1749556473038495820,1120.95782,0.04152,0.0,0.0,0.0,0.0,0.0,1118.21596,2.46063,0.0,0.23971
53687091200001,False,False,1749556450401216877,1749556450767794984,366.57811,0.00037,0.0,0.0,0.0,0.0,0.0,365.28153,0.01848,0.0,1.27772
71798968287232,True,False,1749556451517989317,1749556451922606658,404.61734,0.21606,0.0,0.0,0.0,0.0,0.0,399.38322,3.49255,0.0,1.5255
154945240170496,True,False,1749556458841660530,1749556459581460739,739.80021,0.50517,0.0,0.0,0.0,0.0,0.0,732.38854,6.21321,0.0,0.69329
221044786855936,True,False,1749556468836113195,1749556469816045868,979.93267,0.18204,0.0,0.0,0.0,0.0,0.0,976.99891,1.95428,0.0,0.79744
173667002613761,False,False,1749556461070726822,1749556462238341539,1167.61472,0.00041,0.0,0.0,0.0,0.0,0.0,1165.11311,0.02797,0.0,2.47322
175883205738497,True,False,1749556461399347539,1749556462480699266,1081.35173,1.08171,0.0,0.0,0.0,0.0,0.0,1072.22458,5.44274,0.0,2.60269
242360709545985,True,False,1749556472252211740,1749556473338835892,1086.62415,0.27519,0.0,0.0,0.0,0.0,0.0,1080.27601,4.70922,0.0,1.36373
192320045580288,False,False,1749556464321933934,1749556465324901650,1002.96772,0.00015,0.0,0.0,0.0,0.0,0.0,1002.08828,0.03371,0.0,0.84557
94557999988737,False,False,1749556453047284326,1749556453535802348,488.51802,0.00034,0.0,0.0,0.0,0.0,0.0,486.02458,0.02516,0.0,2.46795
84838488997889,False,False,1749556452347157312,1749556452776115924,428.95861,0.00036,0.0,0.0,0.0,0.0,0.0,427.76745,0.02673,0.0,1.16407
213279485984769,True,False,1749556467602046020,1749556468590847419,988.8014,0.24405,0.0,0.0,0.0,0.0,0.0,978.87824,5.91097,0.0,3.76813
152853591097344,True,False,1749556458642774959,1749556459380768616,737.99366,0.18366,0.0,0.0,0.0,0.0,0.0,734.94886,1.23849,0.0,1.62265
190275641147392,False,False,1749556464001392290,1749556464949431531,948.03924,0.00049,0.0,0.0,0.0,0.0,0.0,947.12772,0.02908,0.0,0.88194
204341659041793,False,False,1749556466197307115,1749556467193035907,995.72879,0.00057,0.0,0.0,0.0,0.0,0.0,994.34028,0.03165,0.0,1.35629
60649233186817,True,False,1749556450794305165,1749556451200435440,406.13027,0.70933,0.0,0.0,0.0,0.0,0.0,399.60024,3.62856,0.0,2.19215
276832117063681,False,False,1749556482425983410,1749556488925722214,6499.7388,0.0005,0.0,0.0,0.0,0.0,0.0,6497.69875,0.02709,0.0,2.01246
174216758427649,True,False,1749556461200986738,1749556462262780483,1061.79374,1.14208,0.0,0.0,0.0,0.0,0.0,1050.99928,0.92099,0.0,8.7314
178859618074625,False,False,1749556462195436181,1749556463278964692,1083.52851,0.00036,0.0,0.0,0.0,0.0,0.0,1078.58838,0.0252,0.0,4.91457
165266046582785,False,False,1749556460047852705,1749556460870856313,823.00361,0.00036,0.0,0.0,0.0,0.0,0.0,822.26257,0.0258,0.0,0.71488
270200687558656,True,False,1749556477190740116,1749556482405216832,5214.47672,0.38902,0.0,0.0,0.0,0.0,0.0,5211.59214,0.73262,0.0,1.76294
42382737276929,False,False,1749556449773620387,1749556450127277943,353.65756,0.00036,0.0,0.0,0.0,0.0,0.0,352.0067,0.02258,0.0,1.62791
230025563471873,True,False,1749556470191376467,1749556471264403744,1073.02728,0.38109,0.0,0.0,0.0,0.0,0.0,1062.56147,8.03552,0.0,2.0492
155104153960448,True,False,1749556458880576811,1749556459599714255,719.13744,0.33572,0.0,0.0,0.0,0.0,0.0,716.71759,1.70107,0.0,0.38306
213880781406208,True,False,1749556467690606179,1749556468726569493,1035.96331,0.02963,0.0,0.0,0.0,0.0,0.0,1031.67556,3.66924,0.0,0.58888
179250460098561,True,False,1749556462209601105,1749556463301724471,1092.12337,0.64739,0.0,0.0,0.0,0.0,0.0,1075.22885,3.17076,0.0,13.07636
143816979906560,False,False,1749556457596439023,1749556458334577640,738.13862,0.00014,0.0,0.0,0.0,0.0,0.0,738.19769,0.02313,0.0,0.0
95318209200129,False,False,1749556453106435533,1749556453608856199,502.42067,0.00037,0.0,0.0,0.0,0.0,0.0,500.68827,0.06149,0.0,1.67053
142193482268673,False,False,1749556457444459219,1749556458141309266,696.85005,0.00067,0.0,0.0,0.0,0.0,0.0,695.68835,0.02321,0.0,1.13781
48004849467393,False,False,1749556450068965242,1749556450437133718,368.16848,0.00035,0.0,0.0,0.0,0.0,0.0,360.35134,0.02665,0.0,7.79014
47167330844673,True,False,1749556450028221750,1749556450405002805,376.78105,0.0329,0.0,0.0,0.0,0.0,0.0,358.10589,15.2536,0.0,3.38866
197830488621057,True,False,1749556465169598221,1749556466172011521,1002.4133,0.06496,0.0,0.0,0.0,0.0,0.0,997.54624,3.67631,0.0,1.12578
109603270426625,False,False,1749556454269631940,1749556454845412388,575.78045,0.00054,0.0,0.0,0.0,0.0,0.0,574.27861,0.03358,0.0,1.46771
146149147148288,True,False,1749556457892367758,1749556458614828788,722.46103,0.21316,0.0,0.0,0.0,0.0,0.0,714.84035,6.74851,0.0,0.65901
248081605984256,False,False,1749556473222560252,1749556474348841237,1126.28098,0.00015,0.0,0.0,0.0,0.0,0.0,1126.13627,0.03358,0.0,0.11098
115448720916481,True,False,1749556454798594796,1749556455418974414,620.37962,1.01192,0.0,0.0,0.0,0.0,0.0,615.63143,1.89993,0.0,1.83633
290412803653632,False,False,1749556492911033521,1749556497203533518,4292.5,0.00039,0.0,0.0,0.0,0.0,0.0,4291.27547,0.04085,0.0,1.18328
13078175416321,True,False,1749556446333638648,1749556448463575245,2129.9366,1.20971,0.0,0.0,0.0,0.0,0.0,2121.46004,1.54995,0.0,5.7169
260270723170304,False,False,1749556475329267022,1749556476511519619,1182.2526,0.00014,0.0,0.0,0.0,0.0,0.0,1182.07978,0.03644,0.0,0.13624
37615323578368,False,False,1749556449527889904,1749556449885052233,357.16233,0.00034,0.0,0.0,0.0,0.0,0.0,356.13791,0.0174,0.0,1.00668
228174432567297,True,False,1749556469882717775,1749556470909257748,1026.53997,0.031,0.0,0.0,0.0,0.0,0.0,1023.4742,1.64915,0.0,1.38563
268280837177344,True,False,1749556476850992766,1749556482276302187,5425.30942,0.00014,0.0,0.0,0.0,0.0,0.0,5378.99061,46.07657,0.0,0.2421
130605660504065,False,False,1749556456258951519,1749556456915094812,656.14329,0.00061,0.0,0.0,0.0,0.0,0.0,654.59229,0.02599,0.0,1.5244
264569985433601,True,False,1749556476132601232,1749556477300307022,1167.70579,0.17074,0.0,0.0,0.0,0.0,0.0,1158.86631,6.49449,0.0,2.17425
276187871969280,True,False,1749556482381697204,1749556488835244385,6453.54718,0.39427,0.0,0.0,0.0,0.0,0.0,6264.68484,167.13272,0.0,21.33535
248884764868608,False,False,1749556473347299702,1749556474497257298,1149.9576,0.00015,0.0,0.0,0.0,0.0,0.0,1149.47332,0.04133,0.0,0.44279
27861452849153,True,False,1749556448965846592,1749556449341346064,375.49947,0.5132,0.0,0.0,0.0,0.0,0.0,369.50255,4.0061,0.0,1.47762
262126149042176,False,False,1749556475731354281,1749556476884797034,1153.44275,0.00014,0.0,0.0,0.0,0.0,0.0,1152.79059,0.03171,0.0,0.62032
113417201385472,False,False,1749556454609263112,1749556455195694493,586.43138,0.00057,0.0,0.0,0.0,0.0,0.0,583.50839,0.02655,0.0,2.89587
5269924872192,True,False,1749556442067080757,1749556446009157079,3942.07632,0.70946,0.0,0.0,0.0,0.0,0.0,3601.0098,98.13355,0.0,242.22351
237713554931712,False,False,1749556471451453419,1749556472508876998,1057.42358,0.00014,0.0,0.0,0.0,0.0,0.0,1057.51916,0.02802,0.0,0.0
166000485990401,True,False,1749556460120315182,1749556460945707649,825.39247,0.45839,0.0,0.0,0.0,0.0,0.0,820.21587,3.17928,0.0,1.53892
225305394413569,False,False,1749556469436576945,1749556470445431060,1008.85411,0.00065,0.0,0.0,0.0,0.0,0.0,1007.71939,0.02722,0.0,1.10686
191817534406656,True,False,1749556464290317471,1749556465223707665,933.39019,0.08683,0.0,0.0,0.0,0.0,0.0,930.84593,1.08068,0.0,1.37675
2160368549888,False,False,1749556442038119971,1749556445953064963,3914.94499,0.00109,0.0,0.0,0.0,0.0,0.0,3744.63506,0.02772,0.0,170.28112
23961622544384,False,False,1749556448701919499,1749556449087945673,386.02617,0.00049,0.0,0.0,0.0,0.0,0.0,384.98351,0.02945,0.0,1.01273
101739185307648,True,False,1749556453590477849,1749556454151395720,560.91787,0.09037,0.0,0.0,0.0,0.0,0.0,555.96803,3.63813,0.0,1.22134
149726854905856,True,False,1749556458297118399,1749556459029590888,732.47249,0.30755,0.0,0.0,0.0,0.0,0.0,723.55764,4.63466,0.0,3.97264
